Source,Scraped,Headline,Link
The Island,2020-04-07,Kelani Ganga less polluted due to closure of factories,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220942
The Island,2020-04-08,GNOA urges mandatory testing of quarantined persons,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220964
The Island,2020-04-08,Six medical dons give diagnosis on mechanisms to fight menace,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220966
The Island,2020-04-08,Cremation of Muslim covid-19 victims: Dr. Udagama says govt. should have consulted the community,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220968
The Island,2020-04-08,Covid-19 response: Mangala wants House re-summoned to increase borrowing limit,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220970
The Island,2020-04-08,Record demand for High Grown at Colombo's first tea e-auction,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220972
The Island,2020-04-08,SLMA comes out firmly in favour of RT-PCR testing expansion,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220965
The Island,2020-04-08,Dambulla Economic Centre closed until further notice over health fears,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220967
The Island,2020-04-08,JVP calls for condemning imperialists moves,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=220969
Daily Mirror,2020-04-09,China accused of negligence,http://www.dailymirror.lk/print/front_page/China-accused-of-negligence/238-186328
Daily Mirror,2020-04-09,Prime Minister’s message on COVID-19 PM commends all front line workers,http://www.dailymirror.lk/print/front_page/Prime-Ministers-message-on-COVID-19-PM-commends-all-front-line-workers/238-186329
Daily Mirror,2020-04-09,Feeling deserted and destitute,http://www.dailymirror.lk/print/front_page/Feeling-deserted-and-destitute/238-186333
Daily Mirror,2020-04-09,World leaders and celebrities fall victim to COVID-19,http://www.dailymirror.lk/print/front_page/World-leaders-and-celebrities-fall-victim-to-COVID-19/238-186330
Daily Mirror,2020-04-09,Former PM Ranil Wickremesinghe wishes British PM a speedy recovery,http://www.dailymirror.lk/print/front_page/Former-PM-Ranil-Wickremesinghe-wishes-British-PM-a-speedy-recovery/238-186332
Daily Mirror,2020-04-09,Six recommendations from top Medical Professors towards an exit strategy,http://www.dailymirror.lk/print/front_page/Six-recommendations-from-top-Medical-Professors-towards-an-exit-strategy/238-186331
Daily Mirror,2020-04-10,"17,717 arrested and 4,586 vehicles seized for violating curfew",http://www.dailymirror.lk/print/front_page/17-717-arrested-and-4-586-vehicles-seized-for-violating-curfew/238-186391
Daily Mirror,2020-04-10,‘Medi Mate’  to treat COVID-19 patients,http://www.dailymirror.lk/print/front_page/Medi-Mate-to-treat-COVID-19-patients/238-186392
Daily Mirror,2020-04-10,DEC to streamline vegetable distribution  via Divisional Secretariats,http://www.dailymirror.lk/print/front_page/DEC-to-streamline-vegetable-distribution-via-Divisional-Secretariats/238-186393
Daily Mirror,2020-04-10,Tracking down associates early helped limit COVID-19 spread - Ministry,http://www.dailymirror.lk/print/front_page/Tracking-down-associates-early-helped-limit-COVID-19-spread-Ministry/238-186399
Daily Mirror,2020-04-10,Medical Specialist warns Danger of COVID-19  could intensify  in next two weeks,http://www.dailymirror.lk/print/front_page/Medical-Specialist-warns-Danger-of-COVID-19-could-intensify-in-next-two-weeks/238-186398
Daily Mirror,2020-04-10,"Curfew to continue indefinitely in WP, Puttalam, Kandy and Jaffna",http://www.dailymirror.lk/print/front_page/Curfew-to-continue-indefinitely-in-WP-Puttalam-Kandy-and-Jaffna/238-186397
The Island,2020-04-10,Ex- AG Wijesinghe flays Parliament over present plight,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221031
The Island,2020-04-10,SLAF Installs CCTV Systems and PA Systems for Wards Treating COVID-19 Patients at Mulleriyawa Hospital,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221032
The Island,2020-04-10,Pakistan says SAARC Secretariat should spearhead trade officials’ video conferences,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221035
The Island,2020-04-10,ADB commits paltry USD   40 million to fight COVID-19 in developing countries,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221037
The Island,2020-04-10,Operation to find 50 people who had attended wedding with COVID-19 patient,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221039
The Island,2020-04-10,Navy develops remote-controlled smart appliance to treat and test COVID19 patients,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221033
The Island,2020-04-10,Stranded Sri Lankans to return home,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221034
The Island,2020-04-10,Essential employees need letter from their boss in addition to institution ID,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221036
Daily Mirror,2020-04-11,Confirmed Covid-19 cases remain at 190,http://www.dailymirror.lk/print/front_page/Confirmed-Covid-19-cases-remain-at-190/238-186537
Daily Mirror,2020-04-11,"Stock of 20, 000 COVID-19 test kits arrived from China",http://www.dailymirror.lk/print/front_page/Stock-of-20-000-COVID-19-test-kits-arrived-from-China/238-186536
Daily Mirror,2020-04-11,Midnight drama over Ranjan’s vegetable lorry,http://www.dailymirror.lk/print/front_page/Midnight-drama-over-Ranjans-vegetable-lorry/238-186535
Daily Mirror,2020-04-11,British visitors in SL advised to return,http://www.dailymirror.lk/print/front_page/British-visitors-in-SL-advised-to-return/238-186534
Daily Mirror,2020-04-11,Health DG instructs Public Health Staff ‘Consult Epidemiology unit before locking down areas’,http://www.dailymirror.lk/print/front_page/Health-DG-instructs-Public-Health-Staff-Consult-Epidemiology-unit-before-locking-down-areas/238-186533
Daily Mirror,2020-04-11,Suffering is the path to happiness: Cardinal,http://www.dailymirror.lk/print/front_page/Suffering-is-the-path-to-happiness-Cardinal/238-186532
The Island,2020-04-11,ACJU President full of praise for Cardinal,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221081
The Island,2020-04-11,IMF seeks $1.4 billion in donations from members to be able to provide debt relief to low-income countries,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221083
The Island,2020-04-11,Education Ministry seeks to disinfect schools prior to reopening for second term,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221085
The Island,2020-04-11,UK High Commissioner asks British tourists to leave,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221087
The Island,2020-04-11,65 reluctant individuals sent to Punani quarantine centre from hiding,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221089
The Island,2020-04-11,30 countries seek hydroxychloroquine from India for coronavirus,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221082
The Island,2020-04-11,FMM sees threat to collective resolve,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221084
The Island,2020-04-11,Health and nutrition fair educates rural folks on myriad of issues,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221086
The Island,2020-04-12,COVID-19 : India gifts 10 tonnes of medicines to Sri Lanka,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221102
The Island,2020-04-12,Inoculated with the Precious Blood of Jesus!,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221106
The Island,2020-04-12,NCE helps smooth flow of exports,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221108
The Island,2020-04-12,LPG Tanker ‘Gas Courage’ docks at Hambantota Port,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221103
The Island,2020-04-12,"CFL salutes frontline C-19 warriors, shoots 20% EPF refund proposal",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221105
The Island,2020-04-12,Jacqueline Fernandez’s Hindi music video Genda Phool hits 150 million on YouTube!,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221107
The Island,2020-04-12,Any plans to move in there?,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221109
Sunday Observer,2020-04-12,Curfew Timings changed,http://www.sundayobserver.lk/2020/04/11/news/curfew-timings-changed
Sunday Observer,2020-04-12,Lotus Tower to light up for 'heroes' fighting COVID-19,http://www.sundayobserver.lk/2020/04/11/news/lotus-tower-light-heroes-fighting-covid-19
Sunday Observer,2020-04-12,Special reward for all police officers,http://www.sundayobserver.lk/2020/04/11/news/special-reward-all-police-officers
Sunday Observer,2020-04-12,COVID-19 positive cases rise to 198 - UPDATE,http://www.sundayobserver.lk/2020/04/11/news/covid-19-positive-cases-rise-198-update
Sunday Observer,2020-04-12,Wearing face masks mandatory,http://www.sundayobserver.lk/2020/04/11/news/wearing-face-masks-mandatory
The Island,2020-04-13,Coronavirus has affected half of India,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221138
The Island,2020-04-13,COVID-19 count climbs to 203,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221140
The Island,2020-04-13,Group of Muslim organisations urges IGP to probe hate mongering campaign against their community,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221142
The Island,2020-04-13,Lankan Navy rescues sick Indian seaman,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221144
The Island,2020-04-13,Scholars and dons extend their might to govt. to eradicate COVID-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221146
The Island,2020-04-13,COVID-19 test kits and emergency medical supplies arrive,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221139
The Island,2020-04-13,Quarantine for some staff of Ragama hospital,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221141
The Island,2020-04-13,Navy catches six persons destroying mangrove,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221143
The Island,2020-04-16,"Engaged in COVID-19 battle in North, Army Chief  says they are not bothered by unsubstantiated war crimes accusations",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221162
The Island,2020-04-16,Two US Indians come up with system that can detect  Covid-19 virus in 20 seconds,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221161
The Island,2020-04-16,GMOA urges President to have all quarantined  persons tested,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221164
The Island,2020-04-16,India to relax COVID-19 lockdown from Monday,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221166
The Island,2020-04-16,Another large catch by Navy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221168
The Island,2020-04-16,Trump attack on WHO rocks global efforts to unite  against virus,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221160
The Island,2020-04-16,President explores possibility of restarting  economy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221163
The Island,2020-04-16,"India to ease curbs in 350 districts free of  COVID-19, partially relax in 207 non-hotspot districts, strictly monitor 170  hotspot districts",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221165
Daily Mirror,2020-04-17,President discusses resuming normal life at provincial level soon - PMD,http://www.dailymirror.lk/print/front_page/President-discusses-resuming-normal-life-at-provincial-level-soon-PMD/238-186649
Daily Mirror,2020-04-17,Anointing of oil at Gangaramaya Temple,http://www.dailymirror.lk/print/front_page/Anointing-of-oil-at-Gangaramaya-Temple/238-186650
Daily Mirror,2020-04-17,Passenger arrival suspension extended to April 30: CAA,http://www.dailymirror.lk/print/front_page/Passenger-arrival-suspension-extended-to-April-30-CAA/238-186651
Daily Mirror,2020-04-17,No general elections till COVID-19 completely eliminated - Govt,http://www.dailymirror.lk/print/front_page/No-general-elections-till-COVID-19-completely-eliminated-Govt/238-186654
Daily Mirror,2020-04-17,Do not conduct polls amid COVID-19 pandemic - TPA urges EC,http://www.dailymirror.lk/print/front_page/Do-not-conduct-polls-amid-COVID-19-pandemic-TPA-urges-EC/238-186653
Daily Mirror,2020-04-17,Crocs on the loose in Ampara,http://www.dailymirror.lk/print/front_page/Crocs-on-the-loose-in-Ampara/238-186652
The Island,2020-04-17,BASL asks IGP reasons and basis for arrest     of lawyer Hisbullah,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221208
The Island,2020-04-17,Eleven more inmates released after completing quarantine,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221210
The Island,2020-04-17,FUTA oppose UGC decision to reopen universities in May,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221212
The Island,2020-04-17,HRCSL complains of mischief makers impersonating its officers in making bogus representations to police,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221214
The Island,2020-04-17,"Covid-19 crisis management: Thumbs up from Ranil, but…",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221216
The Island,2020-04-17,India helping 100 countries with medical supplies to fight COVID-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221209
The Island,2020-04-17,WB warns of dismal economic outlook for South Asia,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221211
The Island,2020-04-17,SLAF too steps up air surveillance,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221213
Daily Mirror,2020-04-18,"SL successfully tested  5,000 cases of suspected Covid-19",http://www.dailymirror.lk/print/front_page/SL-successfully-tested-5-000-cases-of-suspected-Covid-19/238-186809
Daily Mirror,2020-04-18,Government stats on Covid-19 not accurate - SJB,http://www.dailymirror.lk/print/front_page/Government-stats-on-Covid-19-not-accurate-SJB/238-186808
Daily Mirror,2020-04-18,With state institutions set to resume work in stages,http://www.dailymirror.lk/print/front_page/With-state-institutions-set-to-resume-work-in-stages/238-186807
Daily Mirror,2020-04-18,Hizbullah’s arrest an election gimmick: Ex-MP Rahman,http://www.dailymirror.lk/print/front_page/Hizbullahs-arrest-an-election-gimmick-Ex-MP-Rahman/238-186806
Daily Mirror,2020-04-18,Habeas corpus application on behalf of lawyer,http://www.dailymirror.lk/print/front_page/Habeas-corpus-application-on-behalf-of-lawyer/238-186805
Daily Mirror,2020-04-18,Detection and sale of unlawful  booze  on the rise – Excise,http://www.dailymirror.lk/print/front_page/Detection-and-sale-of-unlawful-booze-on-the-rise-Excise/238-186804
The Island,2020-04-18,"Prez urged not be swayed by South Korea polls,  reconvene parliament",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221249
The Island,2020-04-18,GMOA urges creation of COVID-19 task force groups  at district level,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221251
The Island,2020-04-18,PM says EC should decide on date of election,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221253
The Island,2020-04-18,Rules for essential workers using public transport  from April 20,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221255
The Island,2020-04-18,Planters’ Association assures full steam ahead on  estates with all necessary precautions,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221257
The Island,2020-04-18,GMOA complains to DGHS about not sharing data with  them,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221250
The Island,2020-04-18,JVP ask govt. not to go for polls at this  juncture,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221252
The Island,2020-04-18,"Easter Sunday carnage: More arrests likely,  says PM",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221254
The Island,2020-04-19,"Colombo port swamped in 40,000 import boxes over Coronavirus",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221266
The Island,2020-04-19,Sri Lanka in talks with IMF for rapid finance amid Coronavirus crisis,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221268
The Island,2020-04-19,SLAF band entertains Randiya Uyana Housing Scheme residents,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221270
The Island,2020-04-19,"India to ease lockdown tomorrow, hopes to revive 45% of economy",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221272
The Island,2020-04-19,Lockdown hits CEB to tuneof Rs. 15 bn. outstandings,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221274
The Island,2020-04-19,"UNP ready to face any election, queries if  Coronavirus risk over",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221267
The Island,2020-04-19,Coronavirus : Isolating patients most effective method to eliminate disease - Rajitha,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221269
The Island,2020-04-19,The Prime Minister of Pakistan  Imran Khan has appealed for a Global Initiative on Debt Relief.,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221271
Sunday Observer,2020-04-19,COVID-19 cases rise to 254,http://www.sundayobserver.lk/2020/04/19/news/covid-19-cases-rise-254
Sunday Observer,2020-04-19,COVID-19 cases rise to 248,http://www.sundayobserver.lk/2020/04/18/news/covid-19-cases-rise-248
Sunday Observer,2020-04-19,"5000 buses, 400 trains to be deployed from Monday",http://www.sundayobserver.lk/2020/04/18/news/5000-buses-400-trains-be-deployed-monday
Sunday Observer,2020-04-19,CEYLON CHAMBER OF COMMERCE PROPOSES PUBLIC-PRIVATE SHARED VISION FOR ACCELERATED ECONOMIC RECOVERY POST COVID,http://www.sundayobserver.lk/2020/04/18/news/ceylon-chamber-commerce-proposes-public-private-shared-vision-accelerated-economic
Sunday Observer,2020-04-19,French navy defends handling of aircraft carrier virus outbreak,http://www.sundayobserver.lk/2020/04/18/news/french-navy-defends-handling-aircraft-carrier-virus-outbreak
The Island,2020-04-20,Main architect of 19A asks President to reconvene Parliament,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221307
The Island,2020-04-20,TNA urges EC to refrain from fixing early date for general  election,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221309
The Island,2020-04-20,Covid-19 infections increase to 269,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221312
The Island,2020-04-20,Evacuation of SL students in COVID-19 hit SAARC countries to  commence tomorrow,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221320
The Island,2020-04-20,"Kerala becomes first Indian state to open restaurants, start  odd-even for cars",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221326
The Island,2020-04-20,Temples requested to join churches in commemorating victims of  Easter Sunday carnage,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221308
The Island,2020-04-20,"JVP-led NPP, too, opposes polls in May",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221310
The Island,2020-04-20,‘Illicit brew problem as bad as COVID-19’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221318
Daily Mirror,2020-04-21,ILO Chief praises SL efforts on COVID-19 crisis,http://www.dailymirror.lk/print/front_page/ILO-Chief-praises-SL-efforts-on-COVID-19-crisis/238-186867
Daily Mirror,2020-04-21,"EC to meet  top health officials, security forces today",http://www.dailymirror.lk/print/front_page/EC-to-meet-top-health-officials-security-forces-today/238-186864
Daily Mirror,2020-04-21,Work to resume from today,http://www.dailymirror.lk/print/front_page/Work-to-resume-from-today/238-186865
Daily Mirror,2020-04-21,"SL should carry out  3,000 COVID-19  tests daily",http://www.dailymirror.lk/print/front_page/SL-should-carry-out-3-000-COVID-19-tests-daily/238-186866
Daily Mirror,2020-04-21,Curfew relaxed to restore normal life,http://www.dailymirror.lk/print/front_page/Curfew-relaxed-to-restore-normal-life/238-186869
Daily Mirror,2020-04-21,EC shouldn’t hold polls on dead bodies,http://www.dailymirror.lk/print/front_page/EC-shouldnt-hold-polls-on-dead-bodies/238-186874
The Island,2020-04-21,Easter Sunday carnage could have been prevented if then govt.  heeded advance intelligence - PM,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221371
The Island,2020-04-21,"Over 4,400 buses and 400 trains from tomorrow for essential  service workers",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221365
The Island,2020-04-21,Maha Bodhi Society calls on Buddhists here and abroad to  commemorate victims of Easter Sunday carnage,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221366
The Island,2020-04-21,Cardinal lays bare culpability of last govt.,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221370
The Island,2020-04-21,SJB again raises objections to holding polls,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221357
The Island,2020-04-21,ACJU expresses intense grief over Easter carnage,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221362
The Island,2020-04-21,Covid-19 patient count rises to 303,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221367
The Island,2020-04-21,Health precautions ignored to commemorate death anniversary of  LTTE activist,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221369
Daily Mirror,2020-04-22,Govt. to reconsider decision to open schools and Unis,http://www.dailymirror.lk/print/front_page/Govt-to-reconsider-decision-to-open-schools-and-Unis/238-186990
Daily Mirror,2020-04-22,EC to review decision  after protests by political parties,http://www.dailymirror.lk/print/front_page/EC-to-review-decision-after-protests-by-political-parties/238-186985
Daily Mirror,2020-04-22,COVID-19 infected patient found from Warakapola,http://www.dailymirror.lk/print/front_page/COVID-19-infected-patient-found-from-Warakapola/238-186986
Daily Mirror,2020-04-22,Police intervene to clear rush at liquor shops,http://www.dailymirror.lk/print/front_page/Police-intervene-to-clear-rush-at-liquor-shops/238-186987
Daily Mirror,2020-04-22,Commemoration of victims of Easter Sunday attacks,http://www.dailymirror.lk/print/front_page/Commemoration-of-victims-of-Easter-Sunday-attacks/238-186988
Daily Mirror,2020-04-22,"More than 1,000 persons in Colombo 12 sent to quarantine",http://www.dailymirror.lk/print/front_page/More-than-1-000-persons-in-Colombo-12-sent-to-quarantine/238-186998
The Island,2020-04-22,Police deploy three more teams speed up Easter carnage probe,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221403
The Island,2020-04-22,"GMOA praises President for liquor ban, wants it extended to fag  sales as well",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221406
The Island,2020-04-22,Lankan visa violators in Kuwait begins applying for amnesty OR  Indians in Kuwait finish applying for amnesty; Sri Lankans next in line,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221399
The Island,2020-04-22,Sufi Supreme Council reiterates condemnation of Easter attacks,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221404
The Island,2020-04-22,Lasith Malinga named greatest bowler in IPL history,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221407
The Island,2020-04-22,PM declares coronavirus prime enemy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221405
The Island,2020-04-22,"Seychelles, Lanka in talks to resolve issue of fishermen  straying into their waters",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221398
The Island,2020-04-22,Religions unite to commemorate victims of Easter Sunday carnage,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221400
The Island,2020-04-23,SLMC claims decision to hold elections amidst pandemic ‘unconstitutional and illegal’,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221442
The Island,2020-04-23,Coronavirus second wave may be even worse: US health chief,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221445
The Island,2020-04-23,More Covid-19  patients found,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221447
The Island,2020-04-23,"Ranawaka lambastes govt.’s anti-Covid-19 effort, questions Basil’s role in relief ops",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221449
The Island,2020-04-23,Greens emulate Reds to prevent infighting,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221454
The Island,2020-04-23,Harsha laments absence of facilities to take advantage of plummeting oil prices,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221443
The Island,2020-04-23,Japan donates USD 1.2 million to international bodies to assist Sri Lanka fight COVID-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221446
The Island,2020-04-23,Last CC meeting of 8th parliament today,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221448
Daily Mirror,2020-04-24,Re-opening of schools on May 11 may be delayed - Army Chief,http://www.dailymirror.lk/print/front_page/Re-opening-of-schools-on-May-11-may-be-delayed-Army-Chief/238-187061
Daily Mirror,2020-04-24,"Rift in EC deepens Dates in August, September initially proposed",http://www.dailymirror.lk/print/front_page/Rift-in-EC-deepens-Dates-in-August-September-initially-proposed/238-187062
Daily Mirror,2020-04-24,No need of deploying overseas military to fight coronavirus - Defence Secretary,http://www.dailymirror.lk/print/front_page/No-need-of-deploying-overseas-military-to-fight-coronavirus-Defence-Secretary/238-187065
Daily Mirror,2020-04-24,Bandaranayake Mw. Colombo 12 yesterday,http://www.dailymirror.lk/print/front_page/Bandaranayake-Mw-Colombo-12-yesterday/238-187064
Daily Mirror,2020-04-24,Lankan crew member of MSC ‘Magnifica’ leaves quarantine centre,http://www.dailymirror.lk/print/front_page/Lankan-crew-member-of-MSC-Magnifica-leaves-quarantine-centre/238-187070
Daily Mirror,2020-04-24,COVID-19: 20 more tested positive; tally soars to 330,http://www.dailymirror.lk/print/front_page/COVID-19-20-more-tested-positive-tally-soars-to-330/238-187063
The Island,2020-04-24,GMOA complains to President its strategy has been delayed,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221484
The Island,2020-04-24,Karu rejects calls for reconvening dissolved Parliament,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221487
The Island,2020-04-24,Inbound tour operators exempted from VAT,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221490
The Island,2020-04-24,"If not for COVID-19, opposition would have been trounced this weekend -Wijeyadasa",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221492
The Island,2020-04-24,GMOA blames those recruited by Rajitha for drug shortage,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221478
The Island,2020-04-24,President urged to ensure safety of Wildlife officers,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221485
The Island,2020-04-24,Thirty naval personnel contract Covid-19,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221488
The Island,2020-04-24,City Coroner stressed need for following rules and regulations,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221489
Daily Mirror,2020-04-25,No need to panic over Covid-19 at Welisara: SL Navy,http://www.dailymirror.lk/print/front_page/No-need-to-panic-over-Covid-19-at-Welisara-SL-Navy/238-187188
Daily Mirror,2020-04-25,Together through thick and thin,http://www.dailymirror.lk/print/front_page/Together-through-thick-and-thin/238-187193
Daily Mirror,2020-04-25,Private hospitals to help carry out PCR tests - at a price,http://www.dailymirror.lk/print/front_page/Private-hospitals-to-help-carry-out-PCR-tests-at-a-price/238-187195
Daily Mirror,2020-04-25,SLAF Y-12  aircraft modified as an air ambulance,http://www.dailymirror.lk/print/front_page/SLAF-Y-12-aircraft-modified-as-an-air-ambulance/238-187194
Daily Mirror,2020-04-25,SJB to seek legal redress to constitutional crisis,http://www.dailymirror.lk/print/front_page/SJB-to-seek-legal-redress-to-constitutional-crisis/238-187196
Daily Mirror,2020-04-25,Army conducts random temperature tests in Colombo,http://www.dailymirror.lk/print/front_page/Army-conducts-random-temperature-tests-in-Colombo/238-187191
The Island,2020-04-25,Govt. questioned why public facilities not fully utilized for corona testing,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221530
The Island,2020-04-25,Biden predicts Trump will try to postpone US election,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221533
The Island,2020-04-25,The General Election must be postponed for at least three months - CaFFE,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221535
The Island,2020-04-25,"Remittances to India, Sri Lanka projected to fall by 23% this year",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221537
The Island,2020-04-25,HRW calls for due process for arrested Muslim suspects,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221525
The Island,2020-04-25,"Imported fertilizer could be substandard, says MONLAR",http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221531
The Island,2020-04-25,Covid-19 count jumps to 415,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221534
The Island,2020-04-25,Ramadhan commences,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221536
The Island,2020-04-26,Hambantota Port asks importers to clear vehicles without delay,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221559
The Island,2020-04-26,Engineers unhappy with some CEB bigwigs as focus shifts to wind & solar energy,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221558
The Island,2020-04-26,Canada supports communities impacted by COVID-19 crisis in Sri Lanka,http://island.lk/index.php?page_cat=article-details&page=article-details&code_title=221561
